userID,artistID,name,Label,IR,FriendsListening,FriendsRating
2007,11460,Vivendo do Ă“cio,0,0.008256653759051715,0,0
739,3386,Seu Jorge,0,0.011693587926271896,0,0
1124,905,Crowded House,0,0.026017548623827907,0,0
760,2486,Psychic TV,0,0.011363997413468217,0,0
960,89,Lady Gaga,1,0.2932246660736868,0,0
1604,4387,"Does It Offend You, Yeah?",0,0.00777618379599592,0,0
658,6187,Jonny Greenwood,0,0.01491111950788755,0,0
137,316,Alanis Morissette,1,0.4189946953166879,1,1
1396,512,Deftones,0,0.11918922059026284,0,0
159,2026,The Residents,0,0.02284262087378696,0,0
1225,1853,blessthefall,0,0.010772237048041875,0,0
908,3313,The Jackson 5,0,0.0032846328377746504,0,0
518,524,Jeffree Star,1,0.07966928085793512,2,2
958,1645,Rancid,0,0.015660536910006618,0,0
1091,7147,My Morning Jacket,0,0.013289455025281872,0,0
530,5192,Bent,0,0.0012785211753206759,0,0
1156,88,Gorillaz,1,0.22859731214767043,0,0
547,1639,Jimi Hendrix,1,0.05623568675091737,0,0
1263,324,Cobra Starship,1,0.2614928339263266,2,2
2024,2363,Hardcore Superstar,0,0.0023473738044488294,0,0
1907,5192,Bent,0,0.008358015288169032,1,1
1801,3082,Framing Hanley,0,0.001519211537659734,0,0
939,1672,Avenged Sevenfold,1,0.4429946883951699,3,2
2021,1090,Franz Ferdinand,0,0.2993505295109145,0,0
544,6151,Stars of the Lid,0,0.017907409832303,0,0
646,1142,Die Antwoord,0,0.003275740633242328,0,0
878,6773,Say Anything,0,0.011987473828208998,0,0
1801,868,The Doors,0,0.031599864507253,0,0
662,1315,Wynardtage,0,0.004934747309635697,0,0
1305,1203,Skinny Puppy,0,0.019509665765774238,0,0
2079,2392,Jessie James,1,0.03645574109291567,0,0
2027,1190,We Are The Ocean,0,0.012050611673166267,0,0
273,5787,Diana Krall,0,0.005945928369880494,0,0
858,327,Chris Brown,1,0.1791206700988339,0,0
359,1020,OceanLab,0,0.0068679375921739715,0,0
1483,68,Icehouse,0,0.016478843726947606,0,0
1139,5089,ĺ¤§ĺˇšć„›,0,0.015170645286523052,0,0
398,163,Pink Floyd,1,0.508241805582574,3,2
171,547,Kid Cudi,1,0.04798083133511744,0,0
1951,989,The Donnas,0,0.048694430635945286,0,0
148,63,Enigma,1,0.015243187406519977,0,0
886,5631,A Wilhelm Scream,0,0.0021700060740111903,0,0
941,1673,Tokio Hotel,0,0.06762863975668787,4,2
1894,198,System of a Down,0,0.23902982591996524,0,0
329,2154,Jane Air,0,0.0038472688901739,0,0
486,523,Lindsay Lohan,1,0.12183178539597782,6,3
1110,2019,Stacie Orrico,0,0.010844963257381364,0,0
253,3997,Veil of Maya,0,0.006541546212857705,0,0
21,3472,Litfiba,0,0.0017133395241070708,0,0
1492,2139,Beach House,0,0.01045077711859975,0,0
192,1966,Someone Still Loves You Boris Yeltsin,0,0.00021291358253128852,0,0
2090,181,Paradise Lost,0,0.04089583489856317,0,0
1786,4201,The Get Up Kids,0,0.003309494805062314,0,0
808,862,Primal Scream,0,0.03044242006763103,1,1
2024,3259,Blonde Redhead,1,0.00801858682554398,0,0
94,427,The Cribs,1,0.04099714110114503,0,0
817,614,Pearl Jam,1,0.19900208093665428,3,2
1003,997,The Human League,1,0.1414747156748006,1,1
1454,830,Atreyu,0,0.08474885291649457,0,0
731,854,Alice in Chains,1,0.0684810302088248,3,2
862,901,VV Brown,1,0.025014888550543315,0,0
102,1633,Fleet Foxes,1,0.15110389455162213,0,0
1701,1976,The Black Keys,0,0.05126026596420064,0,0
45,1449,Pitbull,1,0.07512876245617509,0,0
1613,1491,Antonio Vivaldi,0,0.01588384071251204,0,0
365,6159,Eluvium,1,0.0025558403575372778,0,0
523,444,mĂşm,0,0.007621418352210849,0,0
1247,4115,The Vines,0,0.02094157310187928,0,0
241,4271,Burzum,0,0.030986244890634673,0,0
1649,352,Cheryl Cole,1,0.4062372738132861,2,2
609,176,Scorpions,0,0.15057629069526793,0,0
1104,1491,Antonio Vivaldi,0,0.010777946299100208,0,0
269,2983,Detonautas Roque Clube,0,0.01196927500274493,0,0
957,2236,Ice Cube,1,0.11438999212644535,1,1
896,10784,LoveHateHero,1,0.02176454403418923,0,0
1776,464,3OH!3,0,0.3665423110489111,0,0
295,1399,Armand van Helden,0,0.004314894672390109,0,0
338,7756,Casting Crowns,0,0.007948379617974021,0,0
1416,196,Beirut,1,0.3529146458917902,0,0
1678,3393,Sandy Leah,1,0.028813113122661056,0,0
2096,1343,QueensrĂżche,0,0.061206988053026254,0,0
196,1414,Paul McCartney,1,0.1126346978342331,0,0
1819,3920,Bryan Ferry,0,0.004258513080751824,0,0
611,2987,HEVO84,0,0.0022998726270816038,0,0
706,747,Carbon Based Lifeforms,0,0.0034921043267510245,0,0
1595,865,Republika,1,0.004179642787642675,0,0
898,3489,Michelle Branch,0,0.06839742916382624,0,0
1868,1104,Rammstein,1,0.15781946601855826,0,0
751,2864,Stevie Ray Vaughan and Double Trouble,0,0.00562185419416302,0,0
214,4155,Die Ă„rzte,0,0.025452618277907436,0,0
806,5547,Passion Pit,0,0.03882135432126854,0,0
936,2149,Booka Shade,1,0.021107027205595548,1,1
281,2342,Dio,1,0.06618651849009946,1,1
622,460,Noize MC,0,0.02992381607222985,0,0
1171,3462,[unknown],1,0.015992085984606046,0,0
690,899,Missy Higgins,0,0.016385233451700988,0,0
2028,10663,Easy Star All-Stars,0,0.014565305338966588,0,0
1240,10784,LoveHateHero,0,0.004564996002065378,0,0
1871,537,The Used,0,0.049730599556691554,0,0
2058,1814,Sex Pistols,0,0.016246413099201384,0,0
1622,733,John Lennon,1,0.03340842436121696,0,0
827,1206,Misfits,1,0.05135657122203799,0,0
2093,1237,CunninLynguists,0,0.005840952104713715,0,0
273,5073,Juno Reactor,1,0.009879957107991642,0,0
1530,412,blink-182,1,0.5273987152233411,2,2
427,2538,The Pains of Being Pure at Heart,0,0.012924739773286833,0,0
1683,1189,Secondhand Serenade,1,0.033475358137277395,0,0
1461,333,Avril Lavigne,1,0.6143684623977514,0,0
1578,3202,Charlotte Gainsbourg,0,0.0035020350694499576,0,0
226,686,Selena Gomez & the Scene,1,0.5219105505284198,2,2
1671,1797,Guano Apes,0,0.017864299701826878,0,0
2028,772,Proem,1,0.04271423559853652,0,0
1321,9822,Firehouse,0,0.016051721080988235,0,0
1973,3788,Cynic,0,0.016558282440732913,0,0
596,8372,Ricardo Arjona,0,0.016574796539209492,0,0
518,4532,Bonnie 'Prince' Billy,0,0.005938896440207227,0,0
712,1177,Diablo Swing Orchestra,0,0.0006973785418886542,0,0
994,3948,Alcazar,0,0.0045563715423154365,0,0
1684,1811,Patti Smith,0,0.0024758665676833168,0,0
487,1246,Panic! At the Disco,1,0.19422848411300594,0,0
358,478,Đ’ĐĐ Đ“Ń€Đ°,0,0.00483311530133253,0,0
1471,1632,Metric,0,0.05988008667060352,0,0
1788,8805,Luther Allison,0,0.005188253217843011,0,0
1530,2091,4minute,0,0.035460487538373824,0,0
1017,328,David Guetta,1,0.5726866228104596,7,3
1616,3861,Koop,0,0.01035395833998656,0,0
2067,1983,The Knife,0,0.010853177812627785,0,0
544,8420,Lake of Tears,0,0.004939714562718964,0,0
34,199,Arcade Fire,1,0.31081479866950523,0,0
1439,215,Jeff Buckley,1,0.11177920383846904,0,0
208,1889,Oingo Boingo,0,0.005747862563017792,0,0
1099,3193,Belanova,0,0.004368647390694476,0,0
1131,839,All Shall Perish,0,0.0033205101158365028,0,0
121,1064,Hubert Kah,0,0.006456093713590112,0,0
1402,856,Soundgarden,1,0.038025039741987426,0,0
2072,210,Bloc Party,1,0.09784498165531515,0,0
1444,1107,"The Good, the Bad & the Queen",0,0.014861932778604914,0,0
1616,251,Whitney Houston,1,0.09322674130283252,0,0
1446,4435,The Bravery,1,0.021979019128995355,0,0
107,3112,Sean Lennon,0,0.010291357913174292,0,0
845,697,Sia,0,0.016241726367830604,0,0
325,11,Agonoize,1,0.008373398149040189,1,1
1823,2661,Anberlin,1,0.067296508179855,0,0
2097,408,Crossfade,0,0.012132675439298248,0,0
1294,3051,Submersed,0,0.0005760689636675136,0,0
99,6229,Frightened Rabbit,0,0.016970280339286457,0,0
1556,4189,Alkaline Trio,0,0.024588774225076715,0,0
1830,3128,Lenka,0,0.018680020524822042,0,0
551,5475,Blue Foundation,1,0.0063600434518019736,0,0
1934,7660,I Blame Coco,0,0.0012105773634827185,0,0
689,701,Shakira,1,0.4660719530473505,0,0
1898,1710,Therion,0,0.021701437372341637,0,0
1357,1513,Ramones,1,0.06366782291753047,0,0
470,1610,Jurassic 5,0,0.011251886415747269,0,0
223,349,The Pussycat Dolls,1,1.3091945621582821,3,2
139,486,30 Seconds to Mars,1,0.493077197711769,0,0
404,2038,In Extremo,0,0.007360167098029957,0,0
254,4822,No Use for a Name,1,0.033731549684062,1,1
1413,4708,Tiago Iorc,0,0.018122062345014272,0,0
1001,759,#####,0,0.010519169203918486,0,0
238,1411,King Crimson,1,0.029376444465787174,0,0
612,1240,Them Crooked Vultures,0,0.010652929148823943,0,0
582,3997,Veil of Maya,1,0.06577069822656431,0,0
1729,349,The Pussycat Dolls,0,0.13793930099363355,0,0
1215,2544,KT Tunstall,1,0.07949241794300425,0,0
397,1776,TiĂŞ,0,0.005776799855251966,0,0
210,7183,Carolina Liar,0,0.010324671427045202,0,0
298,5434,The Zombies,1,0.01891528879520139,0,0
1425,1254,Mayhem,0,0.0037703828436967284,0,0
668,299,Jennifer Lopez,0,0.46029562524953793,0,0
539,486,30 Seconds to Mars,1,0.19529390386904966,1,1
361,1512,The Last Shadow Puppets,0,0.06203439808926483,0,0
171,2521,Robyn,1,0.06542775657305923,0,0
752,850,Haste the Day,1,0.005596062993090361,0,0
1247,328,David Guetta,1,0.5560979856934619,14,4
1318,2956,Adema,0,0.03272132891111141,0,0
1923,804,Darkest Hour,0,0.0048613799217039335,0,0
1366,2089,í‹°ě•„ëťĽ,0,0.018026984139994966,0,0
1618,1978,Cool Kids of Death,1,0.003646304322225773,0,0
1848,1684,Aly & AJ,0,0.018859732982435297,0,0
749,1249,Guns N' Roses,0,0.38024100186820453,3,2
1877,2646,Manga,0,0.0028556182001567986,0,0
1466,67,Madonna,1,1.0985956578091691,5,3
841,850,Haste the Day,0,0.010088539540818597,0,0
889,1976,The Black Keys,1,0.05211530388155408,1,1
1157,378,Evanescence,1,0.5010303903855046,1,1
1851,3427,Goo Goo Dolls,1,0.009440249177915895,0,0
791,199,Arcade Fire,1,0.07645357351676714,0,0
37,3279,The Jesus and Mary Chain,0,0.03395374397459091,1,1
1674,1447,Lady Antebellum,0,0.048752373295886865,0,0
1427,1001,Pet Shop Boys,1,0.39380693732285355,2,2
1814,4228,Everything Is Made in China,0,0.005418442406872723,0,0
2014,852,The Stranglers,1,0.050666898402861094,0,0
814,163,Pink Floyd,0,0.36848488781436206,0,0
1643,428,The Libertines,0,0.06806625831326965,0,0
1061,5260,Adam and the Ants,0,0.007976086587624831,0,0
1159,1048,The Kooks,0,0.23507346427619608,0,0
401,4435,The Bravery,0,0.018553516586361868,0,0
1153,4387,"Does It Offend You, Yeah?",0,0.011689778620679119,0,0
1775,1854,Breaking Benjamin,0,0.048659765544123657,0,0
1752,604,Kings of Convenience,1,0.12431015790317164,0,0
1641,10358,Henry Mancini,1,0.002272848949270617,0,0
1899,154,Radiohead,1,0.8007431501544766,0,0
1846,289,Britney Spears,1,1.397813968847512,4,2
1701,3584,Jason Aldean,0,0.005130174470042883,0,0
1965,963,Yanni,0,0.018428486963699954,0,0
1450,6769,Cartel,1,0.05215515547360308,0,0
890,1557,Carnifex,0,0.0025008295126990594,0,0
1015,8002,ĐˇĐµŃ€ĐłĐµĐą Đ›Đ°Đ·Đ°Ń€ĐµĐ˛,0,0.0027456215560789526,0,0
790,1006,The Fixx,0,0.003488980207814441,0,0
878,2247,Dr. Dre,1,0.014620679925809864,0,0
613,5790,Aimee Mann,1,0.0033277811204427674,0,0
133,3461,Phantom Planet,0,0.009283922535934998,0,0
385,5879,Ariel Pink's Haunted Graffiti,0,0.00595156257575037,0,0
495,8420,Lake of Tears,0,0.0017255983952165698,0,0
494,1590,Skye Sweetnam,1,0.054256325674316014,1,1
1566,89,Lady Gaga,1,0.9651309143676944,1,1
1566,4675,Camel,0,0.02581064486311569,0,0
1639,240,Racionais MC's,0,0.012074404832862174,0,0
1667,6756,Amiina,0,0.0017069383283127972,0,0
1998,207,Arctic Monkeys,1,0.42726168033794165,0,0
1522,995,China Crisis,0,0.0033342926603723315,0,0
871,726,Apocalyptica,1,0.1638301186492405,0,0
856,3744,Bikini Kill,1,0.025028249788729806,0,0
398,3078,Relient K,0,0.025375639759023006,0,0
1530,161,Enrique Iglesias,0,0.24001679409393148,0,0
405,300,Katy Perry,1,1.9031689462847508,32,5
735,3462,[unknown],1,0.012361977812863325,0,0
543,1424,Cat Power,0,0.15112112348833392,1,1
1936,3028,Converge,0,0.028510074383997986,0,0
2079,6608,My Favorite Highway,0,0.00965350371700082,0,0
315,952,Skid Row,0,0.07945371648283348,0,0
523,1121,Wolfgang Amadeus Mozart,0,0.005001980346676396,0,0
87,11754,The Cat Empire,0,0.0026501371314398238,0,0
484,5254,Falco,0,0.003504315944858493,0,0
1689,1737,Do Make Say Think,1,0.009745299533157979,0,0
556,511,U2,1,0.05105986164526796,0,0
940,424,The Strokes,0,0.7392529871318748,0,0
1983,7076,Gang of Four,0,0.008842076176974077,0,0
1982,271,Mos Def,0,0.019485097882890653,0,0
731,1378,Jimmy Eat World,1,0.031332986378154015,0,0
1204,250,Bob Marley,1,0.1433185041038653,2,2
79,3870,Alina Orlova,0,0.0033883038815717653,0,0
1173,2842,Stevie Ray Vaughan,0,0.03374522995521718,0,0
1474,56,Daft Punk,1,0.21706831127493792,0,0
96,3198,Dangerous Muse,0,0.002344960722440214,0,0
743,455,Backstreet Boys,1,0.23744392143268178,0,0
791,4620,Cat Stevens,0,0.00489194727991439,0,0
177,5879,Ariel Pink's Haunted Graffiti,0,0.01190516637140722,0,0
101,986,Frank Sinatra,0,0.05284545829938735,0,0
1088,2840,Dashboard Confessional,0,0.2132288958129236,1,1
2078,857,The Clash,0,0.285177711233116,0,0
1587,602,Iron & Wine,0,0.16147179211958074,0,0
602,2498,Basshunter,0,0.020594191370894303,0,0
1102,2921,Ghostface Killah,0,0.015918186026618913,0,0
1805,154,Radiohead,1,0.9664874425460819,4,2
345,5180,Lovage,0,0.0025125099105766263,0,0
77,2136,Serge Gainsbourg,1,0.008833440476165532,0,0
809,790,Belinda,1,0.1507165058673175,2,2
184,3934,10cc,0,0.0039054748994376705,0,0
262,591,Charles Aznavour,1,0.00888143358123193,0,0
333,5772,Mamonas Assassinas,1,0.005709518548953581,0,0
1354,967,Sixpence None the Richer,0,0.012960612913987424,0,0
257,178,Dolores O'Riordan,0,0.001942428646172368,0,0
1016,621,The Album Leaf,1,0.08686121169455703,1,1
642,7096,Michael Nyman,0,0.0051393338419982015,0,0
1500,2811,Xploding Plastix,0,0.003919851855209381,0,0
1195,2781,Vains of Jenna,0,0.0036645427972666496,0,0
484,13,Hocico,0,0.00567456181426153,0,0
1711,247,Maxwell,0,0.01027493424818152,0,0
1393,977,At the Drive-In,0,0.027325700961585236,0,0
581,91,Nik Kershaw,0,0.04744100558723346,0,0
1192,707,Metallica,1,0.7308712061976448,1,1
1718,298,Lily Allen,1,0.5122853842859963,0,0
1702,3470,Rainbow,1,0.1468215102162905,4,2
722,344,Taylor Swift,1,0.6981656989105054,0,0
2043,1197,Senses Fail,1,0.08722008791530732,0,0
1345,1844,Grace Jones,1,0.010528806296594362,0,0
424,2526,Sunrise Avenue,0,0.01703148740409367,0,0
91,3384,Chimarruts,0,0.009174865086745032,0,0
512,4936,Dr. Acula,0,0.02403297492208608,0,0
521,1001,Pet Shop Boys,0,0.13182965014155928,0,0
114,706,AC/DC,1,0.20878324971573933,4,2
1040,5180,Lovage,0,0.00787808444410149,0,0
1667,3992,Everything but the Girl,0,0.0006253085922098001,0,0
211,3255,Athlete,0,0.024101112359629043,0,0
1605,328,David Guetta,1,0.26430534164445074,1,1
666,8672,Ride,0,0.03586789997466459,0,0
1743,1552,For Today,0,0.03393404610716827,1,1
858,2919,Busta Rhymes,0,0.016946044754745683,0,0
1464,1816,HĂ©roes del Silencio,0,0.017777078483418328,0,0
189,4566,Amerie,0,0.03548070854554885,0,0
889,859,Pixies,1,0.13761496364064282,1,1
1524,198,System of a Down,1,0.3887212430719063,0,0
2080,72,Depeche Mode,1,0.8225128424985196,10,3
654,2338,Ĺžebnem Ferah,0,0.008113331613382214,0,0
260,3795,Marilyn Monroe,0,0.0030293631652370742,1,1
56,1944,The Mountain Goats,0,0.03297927669138317,0,0
1491,4459,Forgotten Boys,0,0.010002911207826815,0,0
1355,4731,Brazilian Girls,0,0.00611042288304185,0,0
816,1534,The Sisters of Mercy,0,0.004140790001043752,0,0
343,674,Darin,0,0.005903612416333407,0,0
1921,646,RBD,1,0.16889885221995965,0,0
2030,157,Michael Jackson,0,0.23741039404617556,0,0
1414,1249,Guns N' Roses,0,0.3315720769227589,0,0
1966,1375,Snow Patrol,1,0.21290060721929943,1,1
432,536,Good Charlotte,1,0.2430062821899012,0,0
948,1457,Cherish,0,0.004269915401575714,0,0
1491,1632,Metric,1,0.12051160975248755,0,0
1010,1013,Ultravox,1,0.04188447755620821,3,2
225,2419,Billie Holiday,0,0.02675049225674809,0,0
1336,1680,The Ready Set,0,0.005784405002474389,0,0
1894,1960,Lightspeed Champion,0,0.008198605473267933,0,0
1941,1827,808 State,0,0.0049729783235027275,0,0
858,5746,Robert Pattinson,1,0.0384571223486219,0,0
332,2851,Powerman 5000,0,0.004154263054932306,0,0
280,38,Dawn of Ashes,1,0.005413195001189168,0,0
2020,331,Kanye West,1,0.21624569714706102,6,3
452,6130,Filter,0,0.0010921499863965017,0,0
841,438,O Teatro MĂˇgico,1,0.015994959612930477,0,0
1856,2982,The Band Perry,0,0.020069066983893862,1,1
291,5266,Kellie Pickler,1,0.011627381879495524,0,0
264,188,Opeth,0,0.11954804813995193,1,1
1578,3694,Liars,0,0.0062350020261290355,0,0
1883,609,Nick Drake,1,0.0638119549221199,0,0
1191,3376,Jota Quest,0,0.0023347278646265114,0,0
1485,93,Jean-Michel Jarre,0,0.026613024611211608,0,0
1384,5235,AndrĂ©s Calamaro,0,0.020582085026606523,0,0
1270,959,Queen,1,0.14010723587970417,0,0
1728,1900,Yello,0,0.019852906995570626,1,1
1694,12013,Dan Black,0,0.013908420567278661,0,0
1295,2660,BidĂŞ ou Balde,0,0.026850243693091403,0,0
860,752,Boris,1,0.10787278338961381,1,1
1680,364,Sugarland,0,0.010925684982059071,0,0
141,1726,Elio e le Storie Tese,1,0.006092417172253208,0,0
1793,81,Portishead,1,0.18888447369922393,1,1
191,174,Infected Mushroom,0,0.01319587744859643,0,0
1386,2339,Teoman,1,0.023235172247894533,1,1
1530,4564,Tinie Tempah,0,0.0052737414010124726,0,0
1518,1545,Raimundos,0,0.05543942496658664,0,0
1451,3436,The Damned,0,0.0043243687546215175,0,0
1462,207,Arctic Monkeys,1,0.5732135022164415,1,1
1572,291,Kelly Clarkson,1,1.210637775615274,14,4
659,891,Jewel,1,0.07974636954902155,0,0
406,163,Pink Floyd,1,0.8755664846635192,0,0
1573,3293,Black Kids,1,0.013765449116415807,0,0
1053,4562,Jason DerĂĽlo,1,0.048348385606119475,1,1
2083,562,The Who,1,0.024382932367436626,0,0
1805,3621,Coheed and Cambria,0,0.03974278561730934,0,0
2010,2617,Pierce the Veil,0,0.029328241875822343,0,0
1986,1412,Led Zeppelin,1,0.6853833562104031,2,2
1083,1737,Do Make Say Think,0,0.007410098176854407,0,0
1443,2003,Spock's Beard,0,0.004535248136275967,0,0
1004,101,Pleq,0,0.0004965861051560241,0,0
243,4742,Ash,0,0.013625793681059168,0,0
298,3584,Jason Aldean,0,0.007848012791971797,0,0
1145,6594,The Secret Handshake,0,0.00528970537117263,0,0
854,4179,Staind,1,0.009349738443998324,0,0
1560,306,Black Eyed Peas,1,0.45018880268313394,15,4
2010,236,Clap Your Hands Say Yeah,1,0.04580301816378122,0,0
1999,5768,Anouk,0,0.029039827707223843,0,0
539,2545,Paula Fernandes,0,0.002617967086072756,0,0
52,3489,Michelle Branch,0,0.01298560799148602,0,0
446,900,Annie Lennox,1,0.03248513093182217,0,0
1463,2539,Beady Eye,0,0.002929962119820135,0,0
208,953,Arch Enemy,1,0.04190330310789881,2,2
568,1443,Wisin & Yandel,0,0.013785251887931279,0,0
982,691,Owl City,1,0.056792613214974266,0,0
475,882,The Jesus Lizard,0,0.005434517684687524,0,0
244,3391,Zeca Baleiro,0,0.00795594225575574,0,0
181,711,Mark Knopfler,0,0.006628234858636387,0,0
1372,333,Avril Lavigne,0,0.5271353241884207,0,0
1282,2083,M.I.A.,1,0.1466910812870862,0,0
634,4586,RZA,0,0.002372676587500328,0,0
2020,441,Joy Division,1,0.20487591768030194,0,0
1272,541,Space Cowboy,0,0.06177159996919435,1,1
209,2374,Ghost Brigade,0,0.0025492674418124647,0,0
1026,1797,Guano Apes,1,0.036917694908431734,0,0
236,4349,BarĂŁo Vermelho,0,0.021027917251439307,0,0
1980,857,The Clash,0,0.04601110641381654,0,0
281,707,Metallica,1,0.2023244533108046,0,0
1295,472,3 Doors Down,0,0.1277970240358712,0,0
1727,4474,Luan Santana,0,0.021240576209384947,0,0
269,2383,Amatory,1,0.0036585204586354237,0,0
196,965,Bush,1,0.04036622062958897,0,0
1987,311,Natasha Bedingfield,0,0.09822149950343613,0,0
673,6229,Frightened Rabbit,0,0.018455257511848296,0,0
1335,630,Neil Young,0,0.028061931799577205,0,0
984,409,G-Dragon,0,0.02186686427265101,0,0
893,70,Moby,1,0.15266287008119597,0,0
758,681,Demi Lovato,1,0.28030356189910416,4,2
1595,874,Roxy Music,1,0.04590410948581174,1,1
2007,7781,Clare Maguire,0,0.009458794073308487,0,0
1280,154,Radiohead,1,0.8115303214629839,2,2
668,1402,Ludacris,0,0.03158616413870055,0,0
638,295,BeyoncĂ©,1,1.2703595876104907,13,4
844,768,Enter Shikari,1,0.138120519715485,0,0
1061,152,Porcupine Tree,0,0.06864121332142442,0,0
1010,2027,Frankie Goes to Hollywood,1,0.013192991885202702,2,2
631,2939,JLS,0,0.020137710144166793,0,0
765,6534,2ois,0,0.01243822092517206,0,0
215,499,Flyleaf,1,0.012055769619272703,0,0
1492,4366,Ours,0,0.001278919769033855,0,0
36,3779,Fates Warning,0,0.010419438177026792,0,0
195,533,Oasis,1,0.1194328867363946,5,3
426,7323,Get Cape. Wear Cape. Fly,0,0.02654175180672805,0,0
489,2405,TV on the Radio,0,0.0202481692647214,0,0
348,5948,Fefe Dobson,1,0.0014390496610438602,0,0
1607,1044,Slipknot,1,0.1433948086403866,0,0
873,1557,Carnifex,0,0.005632005983916181,0,0
1111,6196,Box Car Racer,0,0.05137524909830195,0,0
191,7152,Thomas Newman,0,0.0021031954823586556,0,0
85,2446,Howard Shore,0,0.011615046913528384,0,0
2028,9234,Lasgo,0,0.004698437821949037,0,0
1324,2029,Madness,1,0.00854782476095679,0,0
582,41,God Module,0,0.0126632620106277,0,0
888,3202,Charlotte Gainsbourg,0,0.0035747576279583095,1,1
1027,6048,Godspeed You! Black Emperor,0,0.012982561234298867,0,0
265,1555,Job for a Cowboy,1,0.012869510771473722,0,0
273,2493,Mr. Bungle,0,0.019543717143841278,0,0
1019,4262,Taking Back Sunday,1,0.1091685540589228,0,0
683,4883,TLC,0,0.010193665622603263,0,0
146,3945,Feeder,0,0.01144935287960803,0,0
670,229,The Killers,1,0.9318159091994519,0,0
1158,3317,Drake,0,0.017597857969944466,0,0
994,1104,Rammstein,1,0.17542170298892124,0,0
1809,463,Savage Garden,0,0.025179729694101066,0,0
383,5297,Van der Graaf Generator,0,0.007185242912496753,0,0
1691,2789,Velvet Revolver,0,0.021783209659806194,0,0
1404,6878,Soman,0,0.004690029750766484,0,0
838,1706,Black Light Burns,0,0.014181209275272251,0,0
12,2851,Powerman 5000,0,0.023464263050760922,0,0
21,610,Miles Davis,0,0.02931588730442438,0,0
1193,8510,Modeselektor,0,0.004587642562969009,0,0
634,759,#####,0,0.005974529382904591,0,0
1595,200,Gogol Bordello,0,0.013281150535988284,0,0
1368,523,Lindsay Lohan,1,0.28460321774591246,0,0
310,432,Klaxons,0,0.10841499526752178,0,0
1535,5953,Kid Sister,0,0.015727364899602823,0,0
321,6165,Ten Years After,0,0.004624768853597866,0,0
853,974,Amy Studt,1,0.006677953003182323,0,0
1511,1246,Panic! At the Disco,1,0.16109367776266495,0,0
1135,3404,Sky Ferreira,0,0.04844894175883559,0,0
680,770,HORSE the band,0,0.02241710679722069,0,0
397,6064,Nena,0,0.0032453133997526833,0,0
1908,329,Justin Timberlake,1,0.34076057289667694,0,0
1989,2092,ě†Śë…€ě‹śëŚ€,0,0.002596157264017786,0,0
1514,445,Bon Iver,0,0.05576255338573796,0,0
2014,6202,The Veils,0,0.0065182704316309225,0,0
413,466,Ke$ha,1,1.0413117468572972,25,5
1950,3425,After Forever,0,0.027323019222845475,0,0
431,9457,Lightning Bolt,0,0.013679713882648065,0,0
1544,183,Jamiroquai,1,0.032788951759458757,0,0
1099,1893,Yellow Magic Orchestra,0,0.005283854347294935,0,0
